agentes
0.00836626190185784
0.008990922676847537
0.027827806527359406
0.028752316493357324
0.04026030529306117
0.052814594502539045
0.054927032905041084
0.07933346265226204
0.09607120230397635
0.1087289130112737
0.11819479329929733
0.1319256046734447
0.1491141753535603
0.165705632686009
0.1704500041832211
0.19577422000511138
0.20680325497183674
0.2169465116107823
0.224700144472049
0.22648957063757236
0.23204226855927654
0.25136655508476025
0.25544262029115783
0.25965840081120034
0.26091732532331174
0.2780528955626349
0.2849889293464999
0.3129426547006989
0.3138158729356285
0.3187401487662243
0.32680740663663344
0.33210195153188743
0.3329202228187171
0.3347390432478504
0.3389913001908812
0.34896694364559894
0.3936054858309058
0.4018729067248416
0.4088191689125302
0.40975263459995154
0.4237386045901534
0.4658086950979411
0.4858183839688737
0.48824494618411557
0.5180951358592177
0.5563186253129419
0.5621436701262009
0.5683198082636668
0.5714530530419022
0.6210294288339812
0.6307947951014011
0.6552333959753806
0.6842920512590593
0.6935700366407972
0.7014452274980404
0.7157978016697456
0.7211295934460168
0.7405784256786593
0.7469445545232727
0.7867080675861632
0.7974037247040499
0.8344951121798578
0.8356772200490529
0.858343288571533
0.8945302979224626
1.0024667848038384
1.0061395920980813
1.019904344887954
1.0204010150941576
1.1125842432593134
1.2417128292738444
1.248855937058464
1.5096063485776576
1.5647645009047022
1.692511275808035
1.703901805860723
1.704259885222137
1.7138467218210833
1.7592262424254232
1.7643421910861188
1.8300744915743852
1.847602015482007
1.9339174897694935
1.9391711128664355
1.980595604454781
1.9842956485322303
2.114157041778039
2.1302492484452866
2.338726583827997
2.390282427422142
2.5786130987580984
2.652840466182018
2.727648617720241
2.765845826307319
2.936276779613936
3.103291738488718
3.397947747574791
3.657548217355969
3.969209534565939
5.390547181332521
